#      index      mass[g]      radius[cm]      temperature[K]      density[g/cm^3]      velocity[cm/s]      ye(initial)      entropy[kb/baryon]      expansion_timescale[s]
3000
   712     6.903399271e+30     5.095508026e+08     1.000000000e+09     1.168371453e+04     2.140113371e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   713     6.911569090e+30     5.097651598e+08     1.000000000e+09     1.166898166e+04     2.141013671e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   714     6.919735475e+30     5.099795170e+08     1.000000000e+09     1.165427355e+04     2.141913971e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   715     6.927898428e+30     5.101938741e+08     1.000000000e+09     1.163959015e+04     2.142814271e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   716     6.936057952e+30     5.104082313e+08     1.000000000e+09     1.162493140e+04     2.143714572e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   717     6.944214050e+30     5.106225885e+08     1.000000000e+09     1.161029725e+04     2.144614872e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   718     6.952366724e+30     5.108369456e+08     1.000000000e+09     1.159568766e+04     2.145515172e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   719     6.960515979e+30     5.110513028e+08     1.000000000e+09     1.158110257e+04     2.146415472e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   720     6.968661816e+30     5.112656600e+08     1.000000000e+09     1.156654193e+04     2.147315772e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   721     6.976804238e+30     5.114800171e+08     1.000000000e+09     1.155200569e+04     2.148216072e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   722     6.984943249e+30     5.116943743e+08     1.000000000e+09     1.153749380e+04     2.149116372e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   723     6.993078851e+30     5.119087315e+08     1.000000000e+09     1.152300620e+04     2.150016672e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   724     7.001211046e+30     5.121230886e+08     1.000000000e+09     1.150854285e+04     2.150916972e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   725     7.009339839e+30     5.123374458e+08     1.000000000e+09     1.149410370e+04     2.151817272e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   726     7.017465232e+30     5.125518030e+08     1.000000000e+09     1.147968869e+04     2.152717573e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   727     7.025587227e+30     5.127661601e+08     1.000000000e+09     1.146529777e+04     2.153617873e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   728     7.033705827e+30     5.129805173e+08     1.000000000e+09     1.145093090e+04     2.154518173e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   729     7.041821035e+30     5.131948745e+08     1.000000000e+09     1.143658802e+04     2.155418473e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   730     7.049932855e+30     5.134092316e+08     1.000000000e+09     1.142226908e+04     2.156318773e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   731     7.058041289e+30     5.136235888e+08     1.000000000e+09     1.140797404e+04     2.157219073e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   732     7.066146339e+30     5.138379460e+08     1.000000000e+09     1.139370285e+04     2.158119373e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   733     7.074248009e+30     5.140523031e+08     1.000000000e+09     1.137945544e+04     2.159019673e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   734     7.082346301e+30     5.142666603e+08     1.000000000e+09     1.136523178e+04     2.159919973e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   735     7.090441218e+30     5.144810175e+08     1.000000000e+09     1.135103182e+04     2.160820273e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   736     7.098532763e+30     5.146953746e+08     1.000000000e+09     1.133685550e+04     2.161720574e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   737     7.106620939e+30     5.149097318e+08     1.000000000e+09     1.132270278e+04     2.162620874e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   738     7.114705749e+30     5.151240890e+08     1.000000000e+09     1.130857360e+04     2.163521174e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   739     7.122787195e+30     5.153384461e+08     1.000000000e+09     1.129446793e+04     2.164421474e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   740     7.130865280e+30     5.155528033e+08     1.000000000e+09     1.128038570e+04     2.165321774e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   741     7.138940007e+30     5.157671605e+08     1.000000000e+09     1.126632688e+04     2.166222074e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   742     7.147011379e+30     5.159815176e+08     1.000000000e+09     1.125229141e+04     2.167122374e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   743     7.155079398e+30     5.161958748e+08     1.000000000e+09     1.123827924e+04     2.168022674e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   744     7.163144068e+30     5.164102320e+08     1.000000000e+09     1.122429033e+04     2.168922974e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   745     7.171205391e+30     5.166245891e+08     1.000000000e+09     1.121032462e+04     2.169823274e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   746     7.179263370e+30     5.168389463e+08     1.000000000e+09     1.119638207e+04     2.170723575e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   747     7.187318008e+30     5.170533035e+08     1.000000000e+09     1.118246264e+04     2.171623875e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   748     7.195369307e+30     5.172676606e+08     1.000000000e+09     1.116856627e+04     2.172524175e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   749     7.203417270e+30     5.174820178e+08     1.000000000e+09     1.115469291e+04     2.173424475e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   750     7.211461900e+30     5.176963750e+08     1.000000000e+09     1.114084253e+04     2.174324775e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   751     7.219503200e+30     5.179107321e+08     1.000000000e+09     1.112701506e+04     2.175225075e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   752     7.227541172e+30     5.181250893e+08     1.000000000e+09     1.111321046e+04     2.176125375e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   753     7.235575820e+30     5.183394465e+08     1.000000000e+09     1.109942870e+04     2.177025675e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   754     7.243607145e+30     5.185538036e+08     1.000000000e+09     1.108566971e+04     2.177925975e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   755     7.251635152e+30     5.187681608e+08     1.000000000e+09     1.107193345e+04     2.178826275e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   756     7.259659842e+30     5.189825180e+08     1.000000000e+09     1.105821988e+04     2.179726576e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   757     7.267681218e+30     5.191968751e+08     1.000000000e+09     1.104452894e+04     2.180626876e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   758     7.275699283e+30     5.194112323e+08     1.000000000e+09     1.103086060e+04     2.181527176e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   759     7.283714039e+30     5.196255895e+08     1.000000000e+09     1.101721480e+04     2.182427476e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   760     7.291725491e+30     5.198399466e+08     1.000000000e+09     1.100359150e+04     2.183327776e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   761     7.299733639e+30     5.200543038e+08     1.000000000e+09     1.098999065e+04     2.184228076e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   762     7.307738487e+30     5.202686610e+08     1.000000000e+09     1.097641221e+04     2.185128376e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   763     7.315740038e+30     5.204830181e+08     1.000000000e+09     1.096285613e+04     2.186028676e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   764     7.323738294e+30     5.206973753e+08     1.000000000e+09     1.094932236e+04     2.186928976e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   765     7.331733258e+30     5.209117325e+08     1.000000000e+09     1.093581085e+04     2.187829276e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   766     7.339724932e+30     5.211260896e+08     1.000000000e+09     1.092232157e+04     2.188729577e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   767     7.347713320e+30     5.213404468e+08     1.000000000e+09     1.090885447e+04     2.189629877e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   768     7.355698425e+30     5.215548040e+08     1.000000000e+09     1.089540950e+04     2.190530177e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   769     7.363680248e+30     5.217691611e+08     1.000000000e+09     1.088198661e+04     2.191430477e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   770     7.371658792e+30     5.219835183e+08     1.000000000e+09     1.086858576e+04     2.192330777e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   771     7.379634061e+30     5.221978755e+08     1.000000000e+09     1.085520690e+04     2.193231077e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   772     7.387606057e+30     5.224122326e+08     1.000000000e+09     1.084185000e+04     2.194131377e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   773     7.395574782e+30     5.226265898e+08     1.000000000e+09     1.082851500e+04     2.195031677e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   774     7.403540240e+30     5.228409470e+08     1.000000000e+09     1.081520186e+04     2.195931977e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   775     7.411502432e+30     5.230553041e+08     1.000000000e+09     1.080191053e+04     2.196832277e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   776     7.419461363e+30     5.232696613e+08     1.000000000e+09     1.078864098e+04     2.197732578e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   777     7.427417033e+30     5.234840185e+08     1.000000000e+09     1.077539315e+04     2.198632878e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   778     7.435369446e+30     5.236983756e+08     1.000000000e+09     1.076216700e+04     2.199533178e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   779     7.443318605e+30     5.239127328e+08     1.000000000e+09     1.074896249e+04     2.200433478e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   780     7.451264513e+30     5.241270900e+08     1.000000000e+09     1.073577957e+04     2.201333778e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   781     7.459207171e+30     5.243414471e+08     1.000000000e+09     1.072261820e+04     2.202234078e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   782     7.467146583e+30     5.245558043e+08     1.000000000e+09     1.070947834e+04     2.203134378e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   783     7.475082751e+30     5.247701615e+08     1.000000000e+09     1.069635993e+04     2.204034678e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   784     7.483015678e+30     5.249845186e+08     1.000000000e+09     1.068326294e+04     2.204934978e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   785     7.490945367e+30     5.251988758e+08     1.000000000e+09     1.067018733e+04     2.205835278e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   786     7.498871820e+30     5.254132330e+08     1.000000000e+09     1.065713304e+04     2.206735579e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   787     7.506795039e+30     5.256275901e+08     1.000000000e+09     1.064410004e+04     2.207635879e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   788     7.514715028e+30     5.258419473e+08     1.000000000e+09     1.063108829e+04     2.208536179e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   789     7.522631790e+30     5.260563045e+08     1.000000000e+09     1.061809773e+04     2.209436479e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   790     7.530545326e+30     5.262706616e+08     1.000000000e+09     1.060512833e+04     2.210336779e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   791     7.538455639e+30     5.264850188e+08     1.000000000e+09     1.059218004e+04     2.211237079e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   792     7.546362732e+30     5.266993760e+08     1.000000000e+09     1.057925282e+04     2.212137379e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   793     7.554266608e+30     5.269137331e+08     1.000000000e+09     1.056634663e+04     2.213037679e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   794     7.562167270e+30     5.271280903e+08     1.000000000e+09     1.055346143e+04     2.213937979e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   795     7.570064719e+30     5.273424475e+08     1.000000000e+09     1.054059716e+04     2.214838279e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   796     7.577958958e+30     5.275568046e+08     1.000000000e+09     1.052775380e+04     2.215738580e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   797     7.585849991e+30     5.277711618e+08     1.000000000e+09     1.051493129e+04     2.216638880e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   798     7.593737819e+30     5.279855190e+08     1.000000000e+09     1.050212960e+04     2.217539180e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   799     7.601622445e+30     5.281998761e+08     1.000000000e+09     1.048934868e+04     2.218439480e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   800     7.609503873e+30     5.284142333e+08     1.000000000e+09     1.047658850e+04     2.219339780e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   801     7.617382103e+30     5.286285905e+08     1.000000000e+09     1.046384900e+04     2.220240080e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   802     7.625257140e+30     5.288429476e+08     1.000000000e+09     1.045113014e+04     2.221140380e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   803     7.633128986e+30     5.290573048e+08     1.000000000e+09     1.043843189e+04     2.222040680e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   804     7.640997642e+30     5.292716620e+08     1.000000000e+09     1.042575421e+04     2.222940980e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   805     7.648863113e+30     5.294860191e+08     1.000000000e+09     1.041309704e+04     2.223841280e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   806     7.656725400e+30     5.297003763e+08     1.000000000e+09     1.040046036e+04     2.224741581e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   807     7.664584506e+30     5.299147335e+08     1.000000000e+09     1.038784411e+04     2.225641881e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   808     7.672440433e+30     5.301290906e+08     1.000000000e+09     1.037524827e+04     2.226542181e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   809     7.680293185e+30     5.303434478e+08     1.000000000e+09     1.036267277e+04     2.227442481e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   810     7.688142763e+30     5.305578050e+08     1.000000000e+09     1.035011759e+04     2.228342781e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   811     7.695989170e+30     5.307721621e+08     1.000000000e+09     1.033758269e+04     2.229243081e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   812     7.703832409e+30     5.309865193e+08     1.000000000e+09     1.032506802e+04     2.230143381e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   813     7.711672483e+30     5.312008765e+08     1.000000000e+09     1.031257354e+04     2.231043681e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   814     7.719509393e+30     5.314152336e+08     1.000000000e+09     1.030009921e+04     2.231943981e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   815     7.727343143e+30     5.316295908e+08     1.000000000e+09     1.028764500e+04     2.232844281e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   816     7.735173735e+30     5.318439480e+08     1.000000000e+09     1.027521085e+04     2.233744582e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   817     7.743001172e+30     5.320583051e+08     1.000000000e+09     1.026279674e+04     2.234644882e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   818     7.750825455e+30     5.322726623e+08     1.000000000e+09     1.025040261e+04     2.235545182e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   819     7.758646588e+30     5.324870195e+08     1.000000000e+09     1.023802843e+04     2.236445482e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   820     7.766464574e+30     5.327013766e+08     1.000000000e+09     1.022567417e+04     2.237345782e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   821     7.774279414e+30     5.329157338e+08     1.000000000e+09     1.021333977e+04     2.238246082e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   822     7.782091111e+30     5.331300910e+08     1.000000000e+09     1.020102520e+04     2.239146382e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   823     7.789899668e+30     5.333444481e+08     1.000000000e+09     1.018873042e+04     2.240046682e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   824     7.797705088e+30     5.335588053e+08     1.000000000e+09     1.017645539e+04     2.240946982e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   825     7.805507372e+30     5.337731625e+08     1.000000000e+09     1.016420007e+04     2.241847282e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   826     7.813306523e+30     5.339875196e+08     1.000000000e+09     1.015196442e+04     2.242747583e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   827     7.821102545e+30     5.342018768e+08     1.000000000e+09     1.013974840e+04     2.243647883e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   828     7.828895438e+30     5.344162340e+08     1.000000000e+09     1.012755198e+04     2.244548183e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   829     7.836685207e+30     5.346305911e+08     1.000000000e+09     1.011537510e+04     2.245448483e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   830     7.844471853e+30     5.348449483e+08     1.000000000e+09     1.010321774e+04     2.246348783e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   831     7.852255379e+30     5.350593055e+08     1.000000000e+09     1.009107986e+04     2.247249083e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   832     7.860035787e+30     5.352736626e+08     1.000000000e+09     1.007896141e+04     2.248149383e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   833     7.867813080e+30     5.354880198e+08     1.000000000e+09     1.006686235e+04     2.249049683e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   834     7.875587260e+30     5.357023770e+08     1.000000000e+09     1.005478265e+04     2.249949983e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   835     7.883358330e+30     5.359167341e+08     1.000000000e+09     1.004272228e+04     2.250850283e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   836     7.891126293e+30     5.361310913e+08     1.000000000e+09     1.003068118e+04     2.251750584e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   837     7.898891150e+30     5.363454485e+08     1.000000000e+09     1.001865932e+04     2.252650884e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   838     7.906652905e+30     5.365598056e+08     1.000000000e+09     1.000665667e+04     2.253551184e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   839     7.914411559e+30     5.367741628e+08     1.000000000e+09     9.994673185e+03     2.254451484e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   840     7.922167116e+30     5.369885200e+08     1.000000000e+09     9.982708824e+03     2.255351784e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   841     7.929919577e+30     5.372028771e+08     1.000000000e+09     9.970763553e+03     2.256252084e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   842     7.937668946e+30     5.374172343e+08     1.000000000e+09     9.958837332e+03     2.257152384e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   843     7.945415224e+30     5.376315915e+08     1.000000000e+09     9.946930123e+03     2.258052684e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   844     7.953158414e+30     5.378459486e+08     1.000000000e+09     9.935041890e+03     2.258952984e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   845     7.960898519e+30     5.380603058e+08     1.000000000e+09     9.923172593e+03     2.259853284e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   846     7.968635541e+30     5.382746630e+08     1.000000000e+09     9.911322196e+03     2.260753585e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   847     7.976369483e+30     5.384890201e+08     1.000000000e+09     9.899490660e+03     2.261653885e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   848     7.984100346e+30     5.387033773e+08     1.000000000e+09     9.887677949e+03     2.262554185e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   849     7.991828134e+30     5.389177345e+08     1.000000000e+09     9.875884024e+03     2.263454485e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   850     7.999552849e+30     5.391320916e+08     1.000000000e+09     9.864108849e+03     2.264354785e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   851     8.007274492e+30     5.393464488e+08     1.000000000e+09     9.852352386e+03     2.265255085e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   852     8.014993068e+30     5.395608060e+08     1.000000000e+09     9.840614599e+03     2.266155385e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   853     8.022708578e+30     5.397751631e+08     1.000000000e+09     9.828895449e+03     2.267055685e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   854     8.030421024e+30     5.399895203e+08     1.000000000e+09     9.817194900e+03     2.267955985e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   855     8.038130410e+30     5.402038775e+08     1.000000000e+09     9.805512915e+03     2.268856285e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   856     8.045836737e+30     5.404182346e+08     1.000000000e+09     9.793849458e+03     2.269756586e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   857     8.053540008e+30     5.406325918e+08     1.000000000e+09     9.782204491e+03     2.270656886e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   858     8.061240225e+30     5.408469490e+08     1.000000000e+09     9.770577978e+03     2.271557186e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   859     8.068937391e+30     5.410613061e+08     1.000000000e+09     9.758969882e+03     2.272457486e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   860     8.076631508e+30     5.412756633e+08     1.000000000e+09     9.747380168e+03     2.273357786e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   861     8.084322578e+30     5.414900205e+08     1.000000000e+09     9.735808798e+03     2.274258086e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   862     8.092010605e+30     5.417043776e+08     1.000000000e+09     9.724255736e+03     2.275158386e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   863     8.099695590e+30     5.419187348e+08     1.000000000e+09     9.712720947e+03     2.276058686e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   864     8.107377536e+30     5.421330920e+08     1.000000000e+09     9.701204393e+03     2.276958986e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   865     8.115056445e+30     5.423474491e+08     1.000000000e+09     9.689706040e+03     2.277859286e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   866     8.122732319e+30     5.425618063e+08     1.000000000e+09     9.678225851e+03     2.278759587e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   867     8.130405162e+30     5.427761635e+08     1.000000000e+09     9.666763789e+03     2.279659887e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   868     8.138074975e+30     5.429905206e+08     1.000000000e+09     9.655319821e+03     2.280560187e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   869     8.145741760e+30     5.432048778e+08     1.000000000e+09     9.643893909e+03     2.281460487e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   870     8.153405521e+30     5.434192350e+08     1.000000000e+09     9.632486018e+03     2.282360787e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   871     8.161066259e+30     5.436335921e+08     1.000000000e+09     9.621096113e+03     2.283261087e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   872     8.168723978e+30     5.438479493e+08     1.000000000e+09     9.609724158e+03     2.284161387e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   873     8.176378678e+30     5.440623065e+08     1.000000000e+09     9.598370117e+03     2.285061687e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   874     8.184030364e+30     5.442766636e+08     1.000000000e+09     9.587033957e+03     2.285961987e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   875     8.191679036e+30     5.444910208e+08     1.000000000e+09     9.575715641e+03     2.286862287e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   876     8.199324698e+30     5.447053780e+08     1.000000000e+09     9.564415134e+03     2.287762588e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   877     8.206967351e+30     5.449197351e+08     1.000000000e+09     9.553132401e+03     2.288662888e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   878     8.214606999e+30     5.451340923e+08     1.000000000e+09     9.541867408e+03     2.289563188e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   879     8.222243644e+30     5.453484495e+08     1.000000000e+09     9.530620120e+03     2.290463488e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   880     8.229877287e+30     5.455628066e+08     1.000000000e+09     9.519390501e+03     2.291363788e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   881     8.237507931e+30     5.457771638e+08     1.000000000e+09     9.508178517e+03     2.292264088e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   882     8.245135579e+30     5.459915210e+08     1.000000000e+09     9.496984134e+03     2.293164388e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   883     8.252760233e+30     5.462058781e+08     1.000000000e+09     9.485807316e+03     2.294064688e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   884     8.260381896e+30     5.464202353e+08     1.000000000e+09     9.474648030e+03     2.294964988e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   885     8.268000569e+30     5.466345925e+08     1.000000000e+09     9.463506241e+03     2.295865288e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   886     8.275616255e+30     5.468489496e+08     1.000000000e+09     9.452381916e+03     2.296765589e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   887     8.283228956e+30     5.470633068e+08     1.000000000e+09     9.441275018e+03     2.297665889e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   888     8.290838675e+30     5.472776640e+08     1.000000000e+09     9.430185516e+03     2.298566189e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   889     8.298445414e+30     5.474920211e+08     1.000000000e+09     9.419113373e+03     2.299466489e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   890     8.306049176e+30     5.477063783e+08     1.000000000e+09     9.408058558e+03     2.300366789e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   891     8.313649962e+30     5.479207355e+08     1.000000000e+09     9.397021035e+03     2.301267089e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   892     8.321247775e+30     5.481350926e+08     1.000000000e+09     9.386000770e+03     2.302167389e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   893     8.328842617e+30     5.483494498e+08     1.000000000e+09     9.374997731e+03     2.303067689e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   894     8.336434491e+30     5.485638070e+08     1.000000000e+09     9.364011884e+03     2.303967989e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   895     8.344023399e+30     5.487781641e+08     1.000000000e+09     9.353043194e+03     2.304868289e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
   896     8.351609344e+30     5.489925213e+08     1.000000000e+09     9.342091629e+03     2.305768590e+09     5.000000000e-02     1.000000000e+01     1.000000000e-02
