# 1:mass [g] 2:entropy [kb] 3:rho [g/cm^33] 4:temperature [K] 5:Ye 6:vel [cm/s]
1.83402e+31 140.8 19148.3 2.22715e+09 0.186174 4.71519e+09
1.83402e+31 140.835 19138.8 2.22688e+09 0.184857 4.72881e+09
1.83401e+31 140.87 19135 2.22673e+09 0.18359 4.74211e+09
1.83401e+31 140.924 19122.7 2.22643e+09 0.182285 4.75483e+09
1.83401e+31 140.984 19099.2 2.22587e+09 0.180969 4.76636e+09
1.83401e+31 141.038 19074.3 2.22522e+09 0.179681 4.77696e+09
1.83401e+31 141.072 19054.3 2.22453e+09 0.178489 4.78633e+09
1.834e+31 141.088 19041.7 2.2239e+09 0.177375 4.79505e+09
1.834e+31 141.095 19032.7 2.22333e+09 0.176308 4.80343e+09
1.834e+31 141.114 19018 2.22269e+09 0.175225 4.81139e+09
1.834e+31 141.14 18997.2 2.22195e+09 0.17411 4.8189e+09
1.834e+31 141.168 18973.5 2.22112e+09 0.172982 4.8259e+09
1.83399e+31 141.18 18955.7 2.22034e+09 0.171902 4.83248e+09
1.83399e+31 141.17 18947 2.21965e+09 0.170887 4.83881e+09
1.83399e+31 141.145 18943.9 2.21901e+09 0.169907 4.84494e+09
1.83399e+31 141.109 18943.4 2.21839e+09 0.168933 4.85106e+09
1.83399e+31 141.073 18941.5 2.21776e+09 0.167958 4.85698e+09
1.83398e+31 141.042 18936.7 2.21711e+09 0.166978 4.86274e+09
1.83398e+31 141.015 18932 2.21648e+09 0.165998 4.86844e+09
1.83398e+31 140.98 18931 2.21591e+09 0.165045 4.87406e+09
1.83398e+31 140.935 18933.7 2.21537e+09 0.164118 4.87964e+09
1.83398e+31 140.886 18937.8 2.21484e+09 0.1632 4.88523e+09
1.83397e+31 140.831 18942 2.21428e+09 0.162304 4.8907e+09
1.83397e+31 140.77 18946 2.21369e+09 0.161433 4.89601e+09
1.83397e+31 140.702 18949.3 2.21306e+09 0.160588 4.90111e+09
1.83397e+31 140.627 18951.5 2.21236e+09 0.159769 4.90594e+09
1.83397e+31 140.547 18951 2.21157e+09 0.158988 4.91021e+09
1.83396e+31 140.456 18949.1 2.21068e+09 0.15823 4.91429e+09
1.83396e+31 140.358 18944.9 2.20971e+09 0.1575 4.91795e+09
1.83396e+31 140.256 18936.5 2.2086e+09 0.156803 4.92101e+09
1.83396e+31 140.147 18924.8 2.20738e+09 0.156131 4.9236e+09
1.83396e+31 140.032 18910.4 2.20606e+09 0.155479 4.92582e+09
1.83395e+31 139.914 18892.7 2.20463e+09 0.154842 4.92762e+09
1.83395e+31 139.791 18871.3 2.20309e+09 0.15423 4.92893e+09
1.83395e+31 139.666 18846.3 2.20144e+09 0.153638 4.92984e+09
1.83395e+31 139.537 18817.5 2.19968e+09 0.153071 4.93035e+09
1.83395e+31 139.405 18784.8 2.19781e+09 0.152526 4.93045e+09
1.83394e+31 139.271 18748.7 2.19583e+09 0.152 4.93034e+09
1.83394e+31 139.134 18709.8 2.19378e+09 0.151489 4.93018e+09
1.83394e+31 138.994 18668.3 2.19166e+09 0.150989 4.93001e+09
1.83394e+31 138.852 18624.6 2.18947e+09 0.150495 4.93004e+09
1.83394e+31 138.712 18578.3 2.18723e+09 0.150016 4.9301e+09
1.83393e+31 138.573 18530.2 2.18496e+09 0.149538 4.93047e+09
1.83393e+31 138.438 18480.5 2.18268e+09 0.149075 4.93105e+09
1.83393e+31 138.303 18430.3 2.18041e+09 0.148615 4.9322e+09
1.83393e+31 138.171 18379.7 2.17815e+09 0.148159 4.93381e+09
1.83393e+31 138.042 18328.8 2.17592e+09 0.14771 4.93595e+09
1.83392e+31 137.916 18278.4 2.17374e+09 0.147261 4.93872e+09
1.83392e+31 137.794 18228.7 2.17161e+09 0.146816 4.94219e+09
1.83392e+31 137.675 18180.3 2.16956e+09 0.146372 4.94636e+09
1.83392e+31 137.56 18133.4 2.16758e+09 0.145936 4.95123e+09
1.83392e+31 137.445 18088.2 2.16567e+09 0.145517 4.95668e+09
1.83391e+31 137.327 18046.1 2.16385e+09 0.145103 4.96302e+09
