#      index      mass[g]      radius[cm]      temperature[K]      density[g/cm^3]      velocity[cm/s]      ye(initial)      entropy[kb/baryon]      expansion_timescale[s]
3000
   656     8.055507707e+30     4.138046015e+08     1.000000000e+09     1.795247519e+04     2.482827609e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   657     8.065165512e+30     4.140546849e+08     1.000000000e+09     1.791996568e+04     2.484328109e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   658     8.074817485e+30     4.143047683e+08     1.000000000e+09     1.788753463e+04     2.485828610e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   659     8.084463634e+30     4.145548516e+08     1.000000000e+09     1.785518178e+04     2.487329110e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   660     8.094103966e+30     4.148049350e+08     1.000000000e+09     1.782290690e+04     2.488829610e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   661     8.103738487e+30     4.150550183e+08     1.000000000e+09     1.779070977e+04     2.490330110e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   662     8.113367205e+30     4.153051017e+08     1.000000000e+09     1.775859014e+04     2.491830610e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   663     8.122990127e+30     4.155551851e+08     1.000000000e+09     1.772654778e+04     2.493331110e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   664     8.132607259e+30     4.158052684e+08     1.000000000e+09     1.769458247e+04     2.494831611e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   665     8.142218609e+30     4.160553518e+08     1.000000000e+09     1.766269396e+04     2.496332111e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   666     8.151824184e+30     4.163054351e+08     1.000000000e+09     1.763088203e+04     2.497832611e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   667     8.161423989e+30     4.165555185e+08     1.000000000e+09     1.759914645e+04     2.499333111e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   668     8.171018034e+30     4.168056019e+08     1.000000000e+09     1.756748699e+04     2.500833611e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   669     8.180606323e+30     4.170556852e+08     1.000000000e+09     1.753590342e+04     2.502334111e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   670     8.190188865e+30     4.173057686e+08     1.000000000e+09     1.750439552e+04     2.503834612e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   671     8.199765666e+30     4.175558520e+08     1.000000000e+09     1.747296305e+04     2.505335112e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   672     8.209336733e+30     4.178059353e+08     1.000000000e+09     1.744160580e+04     2.506835612e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   673     8.218902072e+30     4.180560187e+08     1.000000000e+09     1.741032353e+04     2.508336112e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   674     8.228461692e+30     4.183061020e+08     1.000000000e+09     1.737911603e+04     2.509836612e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   675     8.238015597e+30     4.185561854e+08     1.000000000e+09     1.734798306e+04     2.511337112e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   676     8.247563797e+30     4.188062688e+08     1.000000000e+09     1.731692442e+04     2.512837613e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   677     8.257106296e+30     4.190563521e+08     1.000000000e+09     1.728593987e+04     2.514338113e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   678     8.266643102e+30     4.193064355e+08     1.000000000e+09     1.725502920e+04     2.515838613e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   679     8.276174222e+30     4.195565188e+08     1.000000000e+09     1.722419218e+04     2.517339113e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   680     8.285699663e+30     4.198066022e+08     1.000000000e+09     1.719342859e+04     2.518839613e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   681     8.295219430e+30     4.200566856e+08     1.000000000e+09     1.716273823e+04     2.520340113e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   682     8.304733532e+30     4.203067689e+08     1.000000000e+09     1.713212086e+04     2.521840614e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   683     8.314241975e+30     4.205568523e+08     1.000000000e+09     1.710157628e+04     2.523341114e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   684     8.323744765e+30     4.208069356e+08     1.000000000e+09     1.707110427e+04     2.524841614e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   685     8.333241909e+30     4.210570190e+08     1.000000000e+09     1.704070460e+04     2.526342114e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   686     8.342733414e+30     4.213071024e+08     1.000000000e+09     1.701037708e+04     2.527842614e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   687     8.352219287e+30     4.215571857e+08     1.000000000e+09     1.698012147e+04     2.529343114e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   688     8.361699534e+30     4.218072691e+08     1.000000000e+09     1.694993758e+04     2.530843615e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   689     8.371174163e+30     4.220573525e+08     1.000000000e+09     1.691982518e+04     2.532344115e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   690     8.380643178e+30     4.223074358e+08     1.000000000e+09     1.688978407e+04     2.533844615e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   691     8.390106588e+30     4.225575192e+08     1.000000000e+09     1.685981403e+04     2.535345115e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   692     8.399564399e+30     4.228076025e+08     1.000000000e+09     1.682991486e+04     2.536845615e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   693     8.409016618e+30     4.230576859e+08     1.000000000e+09     1.680008635e+04     2.538346115e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   694     8.418463250e+30     4.233077693e+08     1.000000000e+09     1.677032828e+04     2.539846616e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   695     8.427904304e+30     4.235578526e+08     1.000000000e+09     1.674064045e+04     2.541347116e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   696     8.437339784e+30     4.238079360e+08     1.000000000e+09     1.671102266e+04     2.542847616e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   697     8.446769699e+30     4.240580193e+08     1.000000000e+09     1.668147469e+04     2.544348116e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   698     8.456194054e+30     4.243081027e+08     1.000000000e+09     1.665199634e+04     2.545848616e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   699     8.465612856e+30     4.245581861e+08     1.000000000e+09     1.662258740e+04     2.547349116e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   700     8.475026111e+30     4.248082694e+08     1.000000000e+09     1.659324768e+04     2.548849617e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   701     8.484433827e+30     4.250583528e+08     1.000000000e+09     1.656397696e+04     2.550350117e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   702     8.493836009e+30     4.253084361e+08     1.000000000e+09     1.653477505e+04     2.551850617e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   703     8.503232664e+30     4.255585195e+08     1.000000000e+09     1.650564174e+04     2.553351117e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   704     8.512623799e+30     4.258086029e+08     1.000000000e+09     1.647657683e+04     2.554851617e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   705     8.522009420e+30     4.260586862e+08     1.000000000e+09     1.644758013e+04     2.556352117e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   706     8.531389533e+30     4.263087696e+08     1.000000000e+09     1.641865142e+04     2.557852618e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   707     8.540764146e+30     4.265588530e+08     1.000000000e+09     1.638979052e+04     2.559353118e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   708     8.550133264e+30     4.268089363e+08     1.000000000e+09     1.636099721e+04     2.560853618e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   709     8.559496894e+30     4.270590197e+08     1.000000000e+09     1.633227132e+04     2.562354118e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   710     8.568855042e+30     4.273091030e+08     1.000000000e+09     1.630361263e+04     2.563854618e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   711     8.578207715e+30     4.275591864e+08     1.000000000e+09     1.627502096e+04     2.565355118e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   712     8.587554919e+30     4.278092698e+08     1.000000000e+09     1.624649610e+04     2.566855619e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   713     8.596896660e+30     4.280593531e+08     1.000000000e+09     1.621803786e+04     2.568356119e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   714     8.606232946e+30     4.283094365e+08     1.000000000e+09     1.618964604e+04     2.569856619e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   715     8.615563781e+30     4.285595198e+08     1.000000000e+09     1.616132047e+04     2.571357119e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   716     8.624889174e+30     4.288096032e+08     1.000000000e+09     1.613306093e+04     2.572857619e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   717     8.634209129e+30     4.290596866e+08     1.000000000e+09     1.610486723e+04     2.574358119e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   718     8.643523654e+30     4.293097699e+08     1.000000000e+09     1.607673920e+04     2.575858620e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   719     8.652832754e+30     4.295598533e+08     1.000000000e+09     1.604867662e+04     2.577359120e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   720     8.662136436e+30     4.298099366e+08     1.000000000e+09     1.602067933e+04     2.578859620e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   721     8.671434707e+30     4.300600200e+08     1.000000000e+09     1.599274711e+04     2.580360120e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   722     8.680727572e+30     4.303101034e+08     1.000000000e+09     1.596487980e+04     2.581860620e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   723     8.690015038e+30     4.305601867e+08     1.000000000e+09     1.593707719e+04     2.583361120e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   724     8.699297111e+30     4.308102701e+08     1.000000000e+09     1.590933910e+04     2.584861621e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   725     8.708573797e+30     4.310603535e+08     1.000000000e+09     1.588166534e+04     2.586362121e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   726     8.717845103e+30     4.313104368e+08     1.000000000e+09     1.585405573e+04     2.587862621e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   727     8.727111035e+30     4.315605202e+08     1.000000000e+09     1.582651008e+04     2.589363121e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   728     8.736371599e+30     4.318106035e+08     1.000000000e+09     1.579902820e+04     2.590863621e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   729     8.745626801e+30     4.320606869e+08     1.000000000e+09     1.577160992e+04     2.592364121e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   730     8.754876648e+30     4.323107703e+08     1.000000000e+09     1.574425504e+04     2.593864622e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   731     8.764121145e+30     4.325608536e+08     1.000000000e+09     1.571696339e+04     2.595365122e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   732     8.773360299e+30     4.328109370e+08     1.000000000e+09     1.568973478e+04     2.596865622e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   733     8.782594117e+30     4.330610203e+08     1.000000000e+09     1.566256903e+04     2.598366122e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   734     8.791822603e+30     4.333111037e+08     1.000000000e+09     1.563546595e+04     2.599866622e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   735     8.801045765e+30     4.335611871e+08     1.000000000e+09     1.560842537e+04     2.601367122e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   736     8.810263608e+30     4.338112704e+08     1.000000000e+09     1.558144711e+04     2.602867623e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   737     8.819476139e+30     4.340613538e+08     1.000000000e+09     1.555453099e+04     2.604368123e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   738     8.828683364e+30     4.343114371e+08     1.000000000e+09     1.552767683e+04     2.605868623e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   739     8.837885289e+30     4.345615205e+08     1.000000000e+09     1.550088445e+04     2.607369123e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   740     8.847081919e+30     4.348116039e+08     1.000000000e+09     1.547415367e+04     2.608869623e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   741     8.856273262e+30     4.350616872e+08     1.000000000e+09     1.544748432e+04     2.610370123e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   742     8.865459323e+30     4.353117706e+08     1.000000000e+09     1.542087622e+04     2.611870624e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   743     8.874640108e+30     4.355618540e+08     1.000000000e+09     1.539432919e+04     2.613371124e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   744     8.883815623e+30     4.358119373e+08     1.000000000e+09     1.536784307e+04     2.614871624e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   745     8.892985874e+30     4.360620207e+08     1.000000000e+09     1.534141766e+04     2.616372124e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   746     8.902150868e+30     4.363121040e+08     1.000000000e+09     1.531505281e+04     2.617872624e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   747     8.911310610e+30     4.365621874e+08     1.000000000e+09     1.528874834e+04     2.619373124e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   748     8.920465107e+30     4.368122708e+08     1.000000000e+09     1.526250407e+04     2.620873625e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   749     8.929614364e+30     4.370623541e+08     1.000000000e+09     1.523631983e+04     2.622374125e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   750     8.938758387e+30     4.373124375e+08     1.000000000e+09     1.521019545e+04     2.623874625e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   751     8.947897183e+30     4.375625208e+08     1.000000000e+09     1.518413077e+04     2.625375125e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   752     8.957030757e+30     4.378126042e+08     1.000000000e+09     1.515812560e+04     2.626875625e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   753     8.966159115e+30     4.380626876e+08     1.000000000e+09     1.513217979e+04     2.628376125e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   754     8.975282263e+30     4.383127709e+08     1.000000000e+09     1.510629315e+04     2.629876626e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   755     8.984400208e+30     4.385628543e+08     1.000000000e+09     1.508046553e+04     2.631377126e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   756     8.993512955e+30     4.388129376e+08     1.000000000e+09     1.505469675e+04     2.632877626e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   757     9.002620510e+30     4.390630210e+08     1.000000000e+09     1.502898665e+04     2.634378126e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   758     9.011722878e+30     4.393131044e+08     1.000000000e+09     1.500333505e+04     2.635878626e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   759     9.020820067e+30     4.395631877e+08     1.000000000e+09     1.497774180e+04     2.637379126e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   760     9.029912082e+30     4.398132711e+08     1.000000000e+09     1.495220673e+04     2.638879627e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   761     9.038998928e+30     4.400633545e+08     1.000000000e+09     1.492672967e+04     2.640380127e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   762     9.048080611e+30     4.403134378e+08     1.000000000e+09     1.490131046e+04     2.641880627e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   763     9.057157138e+30     4.405635212e+08     1.000000000e+09     1.487594893e+04     2.643381127e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   764     9.066228514e+30     4.408136045e+08     1.000000000e+09     1.485064492e+04     2.644881627e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   765     9.075294746e+30     4.410636879e+08     1.000000000e+09     1.482539827e+04     2.646382127e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   766     9.084355838e+30     4.413137713e+08     1.000000000e+09     1.480020881e+04     2.647882628e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   767     9.093411796e+30     4.415638546e+08     1.000000000e+09     1.477507639e+04     2.649383128e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   768     9.102462628e+30     4.418139380e+08     1.000000000e+09     1.475000083e+04     2.650883628e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   769     9.111508338e+30     4.420640213e+08     1.000000000e+09     1.472498199e+04     2.652384128e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   770     9.120548931e+30     4.423141047e+08     1.000000000e+09     1.470001970e+04     2.653884628e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   771     9.129584415e+30     4.425641881e+08     1.000000000e+09     1.467511380e+04     2.655385128e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   772     9.138614795e+30     4.428142714e+08     1.000000000e+09     1.465026413e+04     2.656885629e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   773     9.147640076e+30     4.430643548e+08     1.000000000e+09     1.462547053e+04     2.658386129e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   774     9.156660264e+30     4.433144381e+08     1.000000000e+09     1.460073285e+04     2.659886629e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   775     9.165675365e+30     4.435645215e+08     1.000000000e+09     1.457605092e+04     2.661387129e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   776     9.174685384e+30     4.438146049e+08     1.000000000e+09     1.455142460e+04     2.662887629e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   777     9.183690329e+30     4.440646882e+08     1.000000000e+09     1.452685372e+04     2.664388129e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   778     9.192690203e+30     4.443147716e+08     1.000000000e+09     1.450233812e+04     2.665888630e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   779     9.201685013e+30     4.445648550e+08     1.000000000e+09     1.447787766e+04     2.667389130e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   780     9.210674765e+30     4.448149383e+08     1.000000000e+09     1.445347218e+04     2.668889630e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   781     9.219659463e+30     4.450650217e+08     1.000000000e+09     1.442912152e+04     2.670390130e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   782     9.228639115e+30     4.453151050e+08     1.000000000e+09     1.440482553e+04     2.671890630e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   783     9.237613725e+30     4.455651884e+08     1.000000000e+09     1.438058406e+04     2.673391130e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   784     9.246583300e+30     4.458152718e+08     1.000000000e+09     1.435639695e+04     2.674891631e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   785     9.255547844e+30     4.460653551e+08     1.000000000e+09     1.433226405e+04     2.676392131e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   786     9.264507364e+30     4.463154385e+08     1.000000000e+09     1.430818521e+04     2.677892631e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   787     9.273461865e+30     4.465655218e+08     1.000000000e+09     1.428416027e+04     2.679393131e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   788     9.282411353e+30     4.468156052e+08     1.000000000e+09     1.426018910e+04     2.680893631e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   789     9.291355833e+30     4.470656886e+08     1.000000000e+09     1.423627153e+04     2.682394131e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   790     9.300295311e+30     4.473157719e+08     1.000000000e+09     1.421240742e+04     2.683894632e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   791     9.309229793e+30     4.475658553e+08     1.000000000e+09     1.418859661e+04     2.685395132e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   792     9.318159283e+30     4.478159386e+08     1.000000000e+09     1.416483897e+04     2.686895632e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   793     9.327083789e+30     4.480660220e+08     1.000000000e+09     1.414113433e+04     2.688396132e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   794     9.336003315e+30     4.483161054e+08     1.000000000e+09     1.411748256e+04     2.689896632e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   795     9.344917866e+30     4.485661887e+08     1.000000000e+09     1.409388351e+04     2.691397132e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   796     9.353827449e+30     4.488162721e+08     1.000000000e+09     1.407033702e+04     2.692897633e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   797     9.362732069e+30     4.490663555e+08     1.000000000e+09     1.404684296e+04     2.694398133e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   798     9.371631731e+30     4.493164388e+08     1.000000000e+09     1.402340117e+04     2.695898633e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   799     9.380526441e+30     4.495665222e+08     1.000000000e+09     1.400001151e+04     2.697399133e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   800     9.389416205e+30     4.498166055e+08     1.000000000e+09     1.397667384e+04     2.698899633e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   801     9.398301028e+30     4.500666889e+08     1.000000000e+09     1.395338801e+04     2.700400133e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   802     9.407180915e+30     4.503167723e+08     1.000000000e+09     1.393015389e+04     2.701900634e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   803     9.416055872e+30     4.505668556e+08     1.000000000e+09     1.390697131e+04     2.703401134e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   804     9.424925904e+30     4.508169390e+08     1.000000000e+09     1.388384015e+04     2.704901634e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   805     9.433791017e+30     4.510670223e+08     1.000000000e+09     1.386076026e+04     2.706402134e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   806     9.442651217e+30     4.513171057e+08     1.000000000e+09     1.383773149e+04     2.707902634e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   807     9.451506508e+30     4.515671891e+08     1.000000000e+09     1.381475372e+04     2.709403134e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   808     9.460356897e+30     4.518172724e+08     1.000000000e+09     1.379182678e+04     2.710903635e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   809     9.469202388e+30     4.520673558e+08     1.000000000e+09     1.376895055e+04     2.712404135e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   810     9.478042987e+30     4.523174391e+08     1.000000000e+09     1.374612489e+04     2.713904635e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   811     9.486878699e+30     4.525675225e+08     1.000000000e+09     1.372334965e+04     2.715405135e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   812     9.495709531e+30     4.528176059e+08     1.000000000e+09     1.370062470e+04     2.716905635e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   813     9.504535486e+30     4.530676892e+08     1.000000000e+09     1.367794989e+04     2.718406135e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   814     9.513356572e+30     4.533177726e+08     1.000000000e+09     1.365532509e+04     2.719906636e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   815     9.522172792e+30     4.535678560e+08     1.000000000e+09     1.363275017e+04     2.721407136e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   816     9.530984153e+30     4.538179393e+08     1.000000000e+09     1.361022497e+04     2.722907636e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   817     9.539790659e+30     4.540680227e+08     1.000000000e+09     1.358774938e+04     2.724408136e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   818     9.548592316e+30     4.543181060e+08     1.000000000e+09     1.356532324e+04     2.725908636e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   819     9.557389130e+30     4.545681894e+08     1.000000000e+09     1.354294643e+04     2.727409136e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   820     9.566181105e+30     4.548182728e+08     1.000000000e+09     1.352061881e+04     2.728909637e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   821     9.574968248e+30     4.550683561e+08     1.000000000e+09     1.349834024e+04     2.730410137e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   822     9.583750563e+30     4.553184395e+08     1.000000000e+09     1.347611059e+04     2.731910637e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   823     9.592528055e+30     4.555685228e+08     1.000000000e+09     1.345392972e+04     2.733411137e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   824     9.601300730e+30     4.558186062e+08     1.000000000e+09     1.343179751e+04     2.734911637e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   825     9.610068594e+30     4.560686896e+08     1.000000000e+09     1.340971381e+04     2.736412137e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   826     9.618831651e+30     4.563187729e+08     1.000000000e+09     1.338767850e+04     2.737912638e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   827     9.627589907e+30     4.565688563e+08     1.000000000e+09     1.336569144e+04     2.739413138e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   828     9.636343367e+30     4.568189396e+08     1.000000000e+09     1.334375250e+04     2.740913638e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   829     9.645092036e+30     4.570690230e+08     1.000000000e+09     1.332186155e+04     2.742414138e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   830     9.653835920e+30     4.573191064e+08     1.000000000e+09     1.330001846e+04     2.743914638e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   831     9.662575023e+30     4.575691897e+08     1.000000000e+09     1.327822310e+04     2.745415138e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   832     9.671309352e+30     4.578192731e+08     1.000000000e+09     1.325647533e+04     2.746915639e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   833     9.680038910e+30     4.580693565e+08     1.000000000e+09     1.323477503e+04     2.748416139e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   834     9.688763704e+30     4.583194398e+08     1.000000000e+09     1.321312207e+04     2.749916639e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   835     9.697483739e+30     4.585695232e+08     1.000000000e+09     1.319151631e+04     2.751417139e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   836     9.706199019e+30     4.588196065e+08     1.000000000e+09     1.316995764e+04     2.752917639e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   837     9.714909550e+30     4.590696899e+08     1.000000000e+09     1.314844591e+04     2.754418139e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   838     9.723615338e+30     4.593197733e+08     1.000000000e+09     1.312698101e+04     2.755918640e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   839     9.732316386e+30     4.595698566e+08     1.000000000e+09     1.310556281e+04     2.757419140e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   840     9.741012702e+30     4.598199400e+08     1.000000000e+09     1.308419118e+04     2.758919640e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
