#      index      mass[g]      radius[cm]      temperature[K]      density[g/cm^3]      velocity[cm/s]      ye(initial)      entropy[kb/baryon]      expansion_timescale[s]
3000
  1770     1.469672350e+31     6.923974658e+08     1.000000000e+09     3.458583505e+03     4.154384795e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1771     1.470193335e+31     6.926475492e+08     1.000000000e+09     3.454838648e+03     4.155885295e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1772     1.470714132e+31     6.928976325e+08     1.000000000e+09     3.451099196e+03     4.157385795e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1773     1.471234741e+31     6.931477159e+08     1.000000000e+09     3.447365139e+03     4.158886295e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1774     1.471755163e+31     6.933977993e+08     1.000000000e+09     3.443636466e+03     4.160386796e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1775     1.472275397e+31     6.936478826e+08     1.000000000e+09     3.439913169e+03     4.161887296e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1776     1.472795443e+31     6.938979660e+08     1.000000000e+09     3.436195238e+03     4.163387796e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1777     1.473315302e+31     6.941480493e+08     1.000000000e+09     3.432482662e+03     4.164888296e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1778     1.473834973e+31     6.943981327e+08     1.000000000e+09     3.428775433e+03     4.166388796e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1779     1.474354458e+31     6.946482161e+08     1.000000000e+09     3.425073540e+03     4.167889296e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1780     1.474873755e+31     6.948982994e+08     1.000000000e+09     3.421376975e+03     4.169389797e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1781     1.475392866e+31     6.951483828e+08     1.000000000e+09     3.417685727e+03     4.170890297e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1782     1.475911790e+31     6.953984662e+08     1.000000000e+09     3.413999787e+03     4.172390797e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1783     1.476430527e+31     6.956485495e+08     1.000000000e+09     3.410319145e+03     4.173891297e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1784     1.476949078e+31     6.958986329e+08     1.000000000e+09     3.406643793e+03     4.175391797e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1785     1.477467443e+31     6.961487162e+08     1.000000000e+09     3.402973720e+03     4.176892297e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1786     1.477985621e+31     6.963987996e+08     1.000000000e+09     3.399308916e+03     4.178392798e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1787     1.478503614e+31     6.966488830e+08     1.000000000e+09     3.395649373e+03     4.179893298e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1788     1.479021420e+31     6.968989663e+08     1.000000000e+09     3.391995082e+03     4.181393798e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1789     1.479539041e+31     6.971490497e+08     1.000000000e+09     3.388346032e+03     4.182894298e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1790     1.480056476e+31     6.973991330e+08     1.000000000e+09     3.384702214e+03     4.184394798e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1791     1.480573725e+31     6.976492164e+08     1.000000000e+09     3.381063619e+03     4.185895298e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1792     1.481090789e+31     6.978992998e+08     1.000000000e+09     3.377430237e+03     4.187395799e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1793     1.481607668e+31     6.981493831e+08     1.000000000e+09     3.373802060e+03     4.188896299e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1794     1.482124362e+31     6.983994665e+08     1.000000000e+09     3.370179078e+03     4.190396799e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1795     1.482640871e+31     6.986495498e+08     1.000000000e+09     3.366561281e+03     4.191897299e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1796     1.483157195e+31     6.988996332e+08     1.000000000e+09     3.362948660e+03     4.193397799e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1797     1.483673334e+31     6.991497166e+08     1.000000000e+09     3.359341207e+03     4.194898299e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1798     1.484189288e+31     6.993997999e+08     1.000000000e+09     3.355738911e+03     4.196398800e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1799     1.484705059e+31     6.996498833e+08     1.000000000e+09     3.352141764e+03     4.197899300e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1800     1.485220644e+31     6.998999667e+08     1.000000000e+09     3.348549756e+03     4.199399800e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1801     1.485736046e+31     7.001500500e+08     1.000000000e+09     3.344962878e+03     4.200900300e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1802     1.486251264e+31     7.004001334e+08     1.000000000e+09     3.341381122e+03     4.202400800e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1803     1.486766297e+31     7.006502167e+08     1.000000000e+09     3.337804477e+03     4.203901300e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1804     1.487281147e+31     7.009003001e+08     1.000000000e+09     3.334232935e+03     4.205401801e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1805     1.487795813e+31     7.011503835e+08     1.000000000e+09     3.330666487e+03     4.206902301e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1806     1.488310296e+31     7.014004668e+08     1.000000000e+09     3.327105124e+03     4.208402801e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1807     1.488824595e+31     7.016505502e+08     1.000000000e+09     3.323548836e+03     4.209903301e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1808     1.489338711e+31     7.019006335e+08     1.000000000e+09     3.319997615e+03     4.211403801e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1809     1.489852644e+31     7.021507169e+08     1.000000000e+09     3.316451451e+03     4.212904301e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1810     1.490366394e+31     7.024008003e+08     1.000000000e+09     3.312910336e+03     4.214404802e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1811     1.490879961e+31     7.026508836e+08     1.000000000e+09     3.309374260e+03     4.215905302e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1812     1.491393345e+31     7.029009670e+08     1.000000000e+09     3.305843215e+03     4.217405802e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1813     1.491906546e+31     7.031510504e+08     1.000000000e+09     3.302317191e+03     4.218906302e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1814     1.492419565e+31     7.034011337e+08     1.000000000e+09     3.298796181e+03     4.220406802e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1815     1.492932402e+31     7.036512171e+08     1.000000000e+09     3.295280174e+03     4.221907302e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1816     1.493445056e+31     7.039013004e+08     1.000000000e+09     3.291769162e+03     4.223407803e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1817     1.493957529e+31     7.041513838e+08     1.000000000e+09     3.288263135e+03     4.224908303e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1818     1.494469819e+31     7.044014672e+08     1.000000000e+09     3.284762087e+03     4.226408803e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1819     1.494981928e+31     7.046515505e+08     1.000000000e+09     3.281266006e+03     4.227909303e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1820     1.495493855e+31     7.049016339e+08     1.000000000e+09     3.277774885e+03     4.229409803e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1821     1.496005600e+31     7.051517172e+08     1.000000000e+09     3.274288715e+03     4.230910303e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1822     1.496517163e+31     7.054018006e+08     1.000000000e+09     3.270807487e+03     4.232410804e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1823     1.497028546e+31     7.056518840e+08     1.000000000e+09     3.267331192e+03     4.233911304e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1824     1.497539747e+31     7.059019673e+08     1.000000000e+09     3.263859822e+03     4.235411804e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1825     1.498050767e+31     7.061520507e+08     1.000000000e+09     3.260393367e+03     4.236912304e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1826     1.498561606e+31     7.064021340e+08     1.000000000e+09     3.256931820e+03     4.238412804e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1827     1.499072265e+31     7.066522174e+08     1.000000000e+09     3.253475171e+03     4.239913304e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1828     1.499582743e+31     7.069023008e+08     1.000000000e+09     3.250023412e+03     4.241413805e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1829     1.500093040e+31     7.071523841e+08     1.000000000e+09     3.246576533e+03     4.242914305e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1830     1.500603156e+31     7.074024675e+08     1.000000000e+09     3.243134528e+03     4.244414805e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1831     1.501113093e+31     7.076525509e+08     1.000000000e+09     3.239697386e+03     4.245915305e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1832     1.501622849e+31     7.079026342e+08     1.000000000e+09     3.236265099e+03     4.247415805e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1833     1.502132425e+31     7.081527176e+08     1.000000000e+09     3.232837659e+03     4.248916305e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1834     1.502641821e+31     7.084028009e+08     1.000000000e+09     3.229415058e+03     4.250416806e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1835     1.503151038e+31     7.086528843e+08     1.000000000e+09     3.225997286e+03     4.251917306e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1836     1.503660075e+31     7.089029677e+08     1.000000000e+09     3.222584335e+03     4.253417806e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1837     1.504168932e+31     7.091530510e+08     1.000000000e+09     3.219176197e+03     4.254918306e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1838     1.504677610e+31     7.094031344e+08     1.000000000e+09     3.215772863e+03     4.256418806e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1839     1.505186108e+31     7.096532177e+08     1.000000000e+09     3.212374324e+03     4.257919306e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1840     1.505694428e+31     7.099033011e+08     1.000000000e+09     3.208980573e+03     4.259419807e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1841     1.506202568e+31     7.101533845e+08     1.000000000e+09     3.205591601e+03     4.260920307e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1842     1.506710529e+31     7.104034678e+08     1.000000000e+09     3.202207399e+03     4.262420807e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1843     1.507218312e+31     7.106535512e+08     1.000000000e+09     3.198827959e+03     4.263921307e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1844     1.507725916e+31     7.109036345e+08     1.000000000e+09     3.195453272e+03     4.265421807e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1845     1.508233341e+31     7.111537179e+08     1.000000000e+09     3.192083331e+03     4.266922307e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1846     1.508740588e+31     7.114038013e+08     1.000000000e+09     3.188718127e+03     4.268422808e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1847     1.509247657e+31     7.116538846e+08     1.000000000e+09     3.185357651e+03     4.269923308e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1848     1.509754548e+31     7.119039680e+08     1.000000000e+09     3.182001896e+03     4.271423808e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1849     1.510261260e+31     7.121540514e+08     1.000000000e+09     3.178650853e+03     4.272924308e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1850     1.510767795e+31     7.124041347e+08     1.000000000e+09     3.175304514e+03     4.274424808e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1851     1.511274152e+31     7.126542181e+08     1.000000000e+09     3.171962870e+03     4.275925308e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1852     1.511780331e+31     7.129043014e+08     1.000000000e+09     3.168625913e+03     4.277425809e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1853     1.512286333e+31     7.131543848e+08     1.000000000e+09     3.165293636e+03     4.278926309e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1854     1.512792157e+31     7.134044682e+08     1.000000000e+09     3.161966029e+03     4.280426809e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1855     1.513297804e+31     7.136545515e+08     1.000000000e+09     3.158643085e+03     4.281927309e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1856     1.513803274e+31     7.139046349e+08     1.000000000e+09     3.155324796e+03     4.283427809e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1857     1.514308566e+31     7.141547182e+08     1.000000000e+09     3.152011153e+03     4.284928309e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1858     1.514813682e+31     7.144048016e+08     1.000000000e+09     3.148702148e+03     4.286428810e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1859     1.515318621e+31     7.146548850e+08     1.000000000e+09     3.145397773e+03     4.287929310e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1860     1.515823384e+31     7.149049683e+08     1.000000000e+09     3.142098021e+03     4.289429810e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1861     1.516327969e+31     7.151550517e+08     1.000000000e+09     3.138802882e+03     4.290930310e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1862     1.516832379e+31     7.154051350e+08     1.000000000e+09     3.135512349e+03     4.292430810e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1863     1.517336612e+31     7.156552184e+08     1.000000000e+09     3.132226414e+03     4.293931310e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1864     1.517840669e+31     7.159053018e+08     1.000000000e+09     3.128945069e+03     4.295431811e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1865     1.518344550e+31     7.161553851e+08     1.000000000e+09     3.125668306e+03     4.296932311e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1866     1.518848255e+31     7.164054685e+08     1.000000000e+09     3.122396117e+03     4.298432811e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1867     1.519351784e+31     7.166555519e+08     1.000000000e+09     3.119128493e+03     4.299933311e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1868     1.519855138e+31     7.169056352e+08     1.000000000e+09     3.115865427e+03     4.301433811e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1869     1.520358316e+31     7.171557186e+08     1.000000000e+09     3.112606912e+03     4.302934311e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1870     1.520861318e+31     7.174058019e+08     1.000000000e+09     3.109352938e+03     4.304434812e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1871     1.521364145e+31     7.176558853e+08     1.000000000e+09     3.106103498e+03     4.305935312e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1872     1.521866797e+31     7.179059687e+08     1.000000000e+09     3.102858585e+03     4.307435812e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1873     1.522369274e+31     7.181560520e+08     1.000000000e+09     3.099618190e+03     4.308936312e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1874     1.522871576e+31     7.184061354e+08     1.000000000e+09     3.096382305e+03     4.310436812e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1875     1.523373703e+31     7.186562187e+08     1.000000000e+09     3.093150923e+03     4.311937312e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1876     1.523875656e+31     7.189063021e+08     1.000000000e+09     3.089924036e+03     4.313437813e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1877     1.524377434e+31     7.191563855e+08     1.000000000e+09     3.086701636e+03     4.314938313e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1878     1.524879037e+31     7.194064688e+08     1.000000000e+09     3.083483715e+03     4.316438813e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1879     1.525380466e+31     7.196565522e+08     1.000000000e+09     3.080270265e+03     4.317939313e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1880     1.525881721e+31     7.199066355e+08     1.000000000e+09     3.077061279e+03     4.319439813e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1881     1.526382802e+31     7.201567189e+08     1.000000000e+09     3.073856749e+03     4.320940313e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1882     1.526883709e+31     7.204068023e+08     1.000000000e+09     3.070656667e+03     4.322440814e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1883     1.527384442e+31     7.206568856e+08     1.000000000e+09     3.067461025e+03     4.323941314e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1884     1.527885001e+31     7.209069690e+08     1.000000000e+09     3.064269817e+03     4.325441814e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1885     1.528385386e+31     7.211570524e+08     1.000000000e+09     3.061083033e+03     4.326942314e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1886     1.528885599e+31     7.214071357e+08     1.000000000e+09     3.057900667e+03     4.328442814e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1887     1.529385637e+31     7.216572191e+08     1.000000000e+09     3.054722710e+03     4.329943314e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1888     1.529885503e+31     7.219073024e+08     1.000000000e+09     3.051549156e+03     4.331443815e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1889     1.530385195e+31     7.221573858e+08     1.000000000e+09     3.048379996e+03     4.332944315e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1890     1.530884714e+31     7.224074692e+08     1.000000000e+09     3.045215223e+03     4.334444815e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1891     1.531384061e+31     7.226575525e+08     1.000000000e+09     3.042054829e+03     4.335945315e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1892     1.531883234e+31     7.229076359e+08     1.000000000e+09     3.038898807e+03     4.337445815e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1893     1.532382235e+31     7.231577192e+08     1.000000000e+09     3.035747149e+03     4.338946315e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1894     1.532881064e+31     7.234078026e+08     1.000000000e+09     3.032599848e+03     4.340446816e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1895     1.533379720e+31     7.236578860e+08     1.000000000e+09     3.029456895e+03     4.341947316e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1896     1.533878204e+31     7.239079693e+08     1.000000000e+09     3.026318285e+03     4.343447816e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1897     1.534376515e+31     7.241580527e+08     1.000000000e+09     3.023184008e+03     4.344948316e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1898     1.534874655e+31     7.244081360e+08     1.000000000e+09     3.020054059e+03     4.346448816e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1899     1.535372622e+31     7.246582194e+08     1.000000000e+09     3.016928428e+03     4.347949316e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1900     1.535870418e+31     7.249083028e+08     1.000000000e+09     3.013807109e+03     4.349449817e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1901     1.536368042e+31     7.251583861e+08     1.000000000e+09     3.010690094e+03     4.350950317e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1902     1.536865495e+31     7.254084695e+08     1.000000000e+09     3.007577376e+03     4.352450817e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1903     1.537362776e+31     7.256585529e+08     1.000000000e+09     3.004468948e+03     4.353951317e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1904     1.537859885e+31     7.259086362e+08     1.000000000e+09     3.001364802e+03     4.355451817e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1905     1.538356824e+31     7.261587196e+08     1.000000000e+09     2.998264930e+03     4.356952317e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1906     1.538853591e+31     7.264088029e+08     1.000000000e+09     2.995169326e+03     4.358452818e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1907     1.539350187e+31     7.266588863e+08     1.000000000e+09     2.992077982e+03     4.359953318e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1908     1.539846613e+31     7.269089697e+08     1.000000000e+09     2.988990890e+03     4.361453818e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1909     1.540342867e+31     7.271590530e+08     1.000000000e+09     2.985908044e+03     4.362954318e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1910     1.540838952e+31     7.274091364e+08     1.000000000e+09     2.982829436e+03     4.364454818e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1911     1.541334865e+31     7.276592197e+08     1.000000000e+09     2.979755059e+03     4.365955318e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1912     1.541830608e+31     7.279093031e+08     1.000000000e+09     2.976684905e+03     4.367455819e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1913     1.542326181e+31     7.281593865e+08     1.000000000e+09     2.973618967e+03     4.368956319e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1914     1.542821584e+31     7.284094698e+08     1.000000000e+09     2.970557239e+03     4.370456819e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1915     1.543316816e+31     7.286595532e+08     1.000000000e+09     2.967499712e+03     4.371957319e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1916     1.543811879e+31     7.289096365e+08     1.000000000e+09     2.964446380e+03     4.373457819e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1917     1.544306772e+31     7.291597199e+08     1.000000000e+09     2.961397235e+03     4.374958319e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1918     1.544801495e+31     7.294098033e+08     1.000000000e+09     2.958352271e+03     4.376458820e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1919     1.545296048e+31     7.296598866e+08     1.000000000e+09     2.955311480e+03     4.377959320e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1920     1.545790432e+31     7.299099700e+08     1.000000000e+09     2.952274854e+03     4.379459820e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1921     1.546284647e+31     7.301600534e+08     1.000000000e+09     2.949242388e+03     4.380960320e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1922     1.546778692e+31     7.304101367e+08     1.000000000e+09     2.946214073e+03     4.382460820e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1923     1.547272569e+31     7.306602201e+08     1.000000000e+09     2.943189903e+03     4.383961320e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1924     1.547766276e+31     7.309103034e+08     1.000000000e+09     2.940169870e+03     4.385461821e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1925     1.548259815e+31     7.311603868e+08     1.000000000e+09     2.937153968e+03     4.386962321e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1926     1.548753184e+31     7.314104702e+08     1.000000000e+09     2.934142189e+03     4.388462821e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1927     1.549246385e+31     7.316605535e+08     1.000000000e+09     2.931134526e+03     4.389963321e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1928     1.549739418e+31     7.319106369e+08     1.000000000e+09     2.928130973e+03     4.391463821e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1929     1.550232282e+31     7.321607202e+08     1.000000000e+09     2.925131522e+03     4.392964321e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1930     1.550724977e+31     7.324108036e+08     1.000000000e+09     2.922136166e+03     4.394464822e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1931     1.551217505e+31     7.326608870e+08     1.000000000e+09     2.919144899e+03     4.395965322e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1932     1.551709864e+31     7.329109703e+08     1.000000000e+09     2.916157713e+03     4.397465822e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1933     1.552202055e+31     7.331610537e+08     1.000000000e+09     2.913174601e+03     4.398966322e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1934     1.552694079e+31     7.334111370e+08     1.000000000e+09     2.910195557e+03     4.400466822e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1935     1.553185935e+31     7.336612204e+08     1.000000000e+09     2.907220573e+03     4.401967322e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1936     1.553677623e+31     7.339113038e+08     1.000000000e+09     2.904249642e+03     4.403467823e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1937     1.554169144e+31     7.341613871e+08     1.000000000e+09     2.901282759e+03     4.404968323e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1938     1.554660497e+31     7.344114705e+08     1.000000000e+09     2.898319915e+03     4.406468823e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1939     1.555151683e+31     7.346615539e+08     1.000000000e+09     2.895361104e+03     4.407969323e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1940     1.555642702e+31     7.349116372e+08     1.000000000e+09     2.892406319e+03     4.409469823e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1941     1.556133553e+31     7.351617206e+08     1.000000000e+09     2.889455553e+03     4.410970323e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1942     1.556624238e+31     7.354118039e+08     1.000000000e+09     2.886508800e+03     4.412470824e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1943     1.557114756e+31     7.356618873e+08     1.000000000e+09     2.883566052e+03     4.413971324e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1944     1.557605107e+31     7.359119707e+08     1.000000000e+09     2.880627303e+03     4.415471824e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1945     1.558095292e+31     7.361620540e+08     1.000000000e+09     2.877692546e+03     4.416972324e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1946     1.558585310e+31     7.364121374e+08     1.000000000e+09     2.874761774e+03     4.418472824e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1947     1.559075162e+31     7.366622207e+08     1.000000000e+09     2.871834981e+03     4.419973324e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1948     1.559564847e+31     7.369123041e+08     1.000000000e+09     2.868912159e+03     4.421473825e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1949     1.560054367e+31     7.371623875e+08     1.000000000e+09     2.865993302e+03     4.422974325e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1950     1.560543720e+31     7.374124708e+08     1.000000000e+09     2.863078404e+03     4.424474825e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1951     1.561032907e+31     7.376625542e+08     1.000000000e+09     2.860167457e+03     4.425975325e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
  1952     1.561521929e+31     7.379126375e+08     1.000000000e+09     2.857260454e+03     4.427475825e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
