#      index      mass[g]      radius[cm]      temperature[K]      density[g/cm^3]      velocity[cm/s]      ye(initial)      entropy[kb/baryon]      expansion_timescale[s]
3000
  1391     1.425862333e+31     5.976158720e+08     1.000000000e+09     6.100147162e+03     3.585695232e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1392     1.426546856e+31     5.978659553e+08     1.000000000e+09     6.092495410e+03     3.587195732e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1393     1.427231093e+31     5.981160387e+08     1.000000000e+09     6.084856451e+03     3.588696232e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1394     1.427915045e+31     5.983661220e+08     1.000000000e+09     6.077230256e+03     3.590196732e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1395     1.428598710e+31     5.986162054e+08     1.000000000e+09     6.069616801e+03     3.591697232e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1396     1.429282090e+31     5.988662888e+08     1.000000000e+09     6.062016057e+03     3.593197733e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1397     1.429965184e+31     5.991163721e+08     1.000000000e+09     6.054427999e+03     3.594698233e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1398     1.430647994e+31     5.993664555e+08     1.000000000e+09     6.046852600e+03     3.596198733e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1399     1.431330519e+31     5.996165388e+08     1.000000000e+09     6.039289833e+03     3.597699233e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1400     1.432012759e+31     5.998666222e+08     1.000000000e+09     6.031739673e+03     3.599199733e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1401     1.432694714e+31     6.001167056e+08     1.000000000e+09     6.024202093e+03     3.600700233e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1402     1.433376386e+31     6.003667889e+08     1.000000000e+09     6.016677067e+03     3.602200734e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1403     1.434057773e+31     6.006168723e+08     1.000000000e+09     6.009164569e+03     3.603701234e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1404     1.434738877e+31     6.008669557e+08     1.000000000e+09     6.001664573e+03     3.605201734e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1405     1.435419698e+31     6.011170390e+08     1.000000000e+09     5.994177052e+03     3.606702234e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1406     1.436100235e+31     6.013671224e+08     1.000000000e+09     5.986701981e+03     3.608202734e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1407     1.436780490e+31     6.016172057e+08     1.000000000e+09     5.979239334e+03     3.609703234e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1408     1.437460461e+31     6.018672891e+08     1.000000000e+09     5.971789085e+03     3.611203735e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1409     1.438140151e+31     6.021173725e+08     1.000000000e+09     5.964351208e+03     3.612704235e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1410     1.438819558e+31     6.023674558e+08     1.000000000e+09     5.956925679e+03     3.614204735e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1411     1.439498683e+31     6.026175392e+08     1.000000000e+09     5.949512470e+03     3.615705235e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1412     1.440177526e+31     6.028676225e+08     1.000000000e+09     5.942111557e+03     3.617205735e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1413     1.440856088e+31     6.031177059e+08     1.000000000e+09     5.934722914e+03     3.618706235e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1414     1.441534368e+31     6.033677893e+08     1.000000000e+09     5.927346516e+03     3.620206736e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1415     1.442212367e+31     6.036178726e+08     1.000000000e+09     5.919982337e+03     3.621707236e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1416     1.442890086e+31     6.038679560e+08     1.000000000e+09     5.912630352e+03     3.623207736e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1417     1.443567523e+31     6.041180393e+08     1.000000000e+09     5.905290535e+03     3.624708236e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1418     1.444244681e+31     6.043681227e+08     1.000000000e+09     5.897962863e+03     3.626208736e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1419     1.444921558e+31     6.046182061e+08     1.000000000e+09     5.890647309e+03     3.627709236e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1420     1.445598156e+31     6.048682894e+08     1.000000000e+09     5.883343848e+03     3.629209737e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1421     1.446274473e+31     6.051183728e+08     1.000000000e+09     5.876052457e+03     3.630710237e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1422     1.446950512e+31     6.053684562e+08     1.000000000e+09     5.868773108e+03     3.632210737e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1423     1.447626271e+31     6.056185395e+08     1.000000000e+09     5.861505778e+03     3.633711237e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1424     1.448301751e+31     6.058686229e+08     1.000000000e+09     5.854250443e+03     3.635211737e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1425     1.448976952e+31     6.061187062e+08     1.000000000e+09     5.847007076e+03     3.636712237e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1426     1.449651875e+31     6.063687896e+08     1.000000000e+09     5.839775654e+03     3.638212738e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1427     1.450326519e+31     6.066188730e+08     1.000000000e+09     5.832556152e+03     3.639713238e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1428     1.451000886e+31     6.068689563e+08     1.000000000e+09     5.825348546e+03     3.641213738e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1429     1.451674974e+31     6.071190397e+08     1.000000000e+09     5.818152810e+03     3.642714238e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1430     1.452348785e+31     6.073691230e+08     1.000000000e+09     5.810968920e+03     3.644214738e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1431     1.453022319e+31     6.076192064e+08     1.000000000e+09     5.803796853e+03     3.645715238e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1432     1.453695575e+31     6.078692898e+08     1.000000000e+09     5.796636584e+03     3.647215739e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1433     1.454368555e+31     6.081193731e+08     1.000000000e+09     5.789488088e+03     3.648716239e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1434     1.455041257e+31     6.083694565e+08     1.000000000e+09     5.782351341e+03     3.650216739e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1435     1.455713684e+31     6.086195398e+08     1.000000000e+09     5.775226320e+03     3.651717239e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1436     1.456385834e+31     6.088696232e+08     1.000000000e+09     5.768112999e+03     3.653217739e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1437     1.457057708e+31     6.091197066e+08     1.000000000e+09     5.761011356e+03     3.654718239e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1438     1.457729306e+31     6.093697899e+08     1.000000000e+09     5.753921366e+03     3.656218740e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1439     1.458400629e+31     6.096198733e+08     1.000000000e+09     5.746843006e+03     3.657719240e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1440     1.459071676e+31     6.098699567e+08     1.000000000e+09     5.739776251e+03     3.659219740e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1441     1.459742448e+31     6.101200400e+08     1.000000000e+09     5.732721077e+03     3.660720240e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1442     1.460412946e+31     6.103701234e+08     1.000000000e+09     5.725677462e+03     3.662220740e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1443     1.461083168e+31     6.106202067e+08     1.000000000e+09     5.718645380e+03     3.663721240e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1444     1.461753116e+31     6.108702901e+08     1.000000000e+09     5.711624810e+03     3.665221741e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1445     1.462422791e+31     6.111203735e+08     1.000000000e+09     5.704615726e+03     3.666722241e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1446     1.463092191e+31     6.113704568e+08     1.000000000e+09     5.697618107e+03     3.668222741e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1447     1.463761317e+31     6.116205402e+08     1.000000000e+09     5.690631927e+03     3.669723241e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1448     1.464430170e+31     6.118706235e+08     1.000000000e+09     5.683657165e+03     3.671223741e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1449     1.465098749e+31     6.121207069e+08     1.000000000e+09     5.676693796e+03     3.672724241e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1450     1.465767055e+31     6.123707903e+08     1.000000000e+09     5.669741797e+03     3.674224742e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1451     1.466435089e+31     6.126208736e+08     1.000000000e+09     5.662801145e+03     3.675725242e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1452     1.467102850e+31     6.128709570e+08     1.000000000e+09     5.655871818e+03     3.677225742e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1453     1.467770338e+31     6.131210403e+08     1.000000000e+09     5.648953791e+03     3.678726242e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1454     1.468437554e+31     6.133711237e+08     1.000000000e+09     5.642047042e+03     3.680226742e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1455     1.469104498e+31     6.136212071e+08     1.000000000e+09     5.635151548e+03     3.681727242e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1456     1.469771171e+31     6.138712904e+08     1.000000000e+09     5.628267286e+03     3.683227743e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1457     1.470437572e+31     6.141213738e+08     1.000000000e+09     5.621394233e+03     3.684728243e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1458     1.471103701e+31     6.143714572e+08     1.000000000e+09     5.614532367e+03     3.686228743e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1459     1.471769560e+31     6.146215405e+08     1.000000000e+09     5.607681663e+03     3.687729243e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1460     1.472435147e+31     6.148716239e+08     1.000000000e+09     5.600842101e+03     3.689229743e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1461     1.473100464e+31     6.151217072e+08     1.000000000e+09     5.594013657e+03     3.690730243e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1462     1.473765511e+31     6.153717906e+08     1.000000000e+09     5.587196309e+03     3.692230744e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1463     1.474430287e+31     6.156218740e+08     1.000000000e+09     5.580390034e+03     3.693731244e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1464     1.475094793e+31     6.158719573e+08     1.000000000e+09     5.573594809e+03     3.695231744e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1465     1.475759030e+31     6.161220407e+08     1.000000000e+09     5.566810613e+03     3.696732244e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1466     1.476422997e+31     6.163721240e+08     1.000000000e+09     5.560037422e+03     3.698232744e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1467     1.477086695e+31     6.166222074e+08     1.000000000e+09     5.553275215e+03     3.699733244e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1468     1.477750123e+31     6.168722908e+08     1.000000000e+09     5.546523970e+03     3.701233745e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1469     1.478413283e+31     6.171223741e+08     1.000000000e+09     5.539783663e+03     3.702734245e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1470     1.479076174e+31     6.173724575e+08     1.000000000e+09     5.533054274e+03     3.704234745e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1471     1.479738796e+31     6.176225408e+08     1.000000000e+09     5.526335779e+03     3.705735245e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1472     1.480401150e+31     6.178726242e+08     1.000000000e+09     5.519628157e+03     3.707235745e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1473     1.481063236e+31     6.181227076e+08     1.000000000e+09     5.512931386e+03     3.708736245e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1474     1.481725055e+31     6.183727909e+08     1.000000000e+09     5.506245444e+03     3.710236746e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1475     1.482386605e+31     6.186228743e+08     1.000000000e+09     5.499570309e+03     3.711737246e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1476     1.483047889e+31     6.188729577e+08     1.000000000e+09     5.492905959e+03     3.713237746e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1477     1.483708905e+31     6.191230410e+08     1.000000000e+09     5.486252372e+03     3.714738246e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1478     1.484369654e+31     6.193731244e+08     1.000000000e+09     5.479609527e+03     3.716238746e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1479     1.485030137e+31     6.196232077e+08     1.000000000e+09     5.472977402e+03     3.717739246e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1480     1.485690353e+31     6.198732911e+08     1.000000000e+09     5.466355976e+03     3.719239747e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1481     1.486350302e+31     6.201233745e+08     1.000000000e+09     5.459745226e+03     3.720740247e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1482     1.487009986e+31     6.203734578e+08     1.000000000e+09     5.453145132e+03     3.722240747e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1483     1.487669404e+31     6.206235412e+08     1.000000000e+09     5.446555672e+03     3.723741247e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1484     1.488328556e+31     6.208736245e+08     1.000000000e+09     5.439976824e+03     3.725241747e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1485     1.488987442e+31     6.211237079e+08     1.000000000e+09     5.433408567e+03     3.726742247e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1486     1.489646064e+31     6.213737913e+08     1.000000000e+09     5.426850880e+03     3.728242748e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1487     1.490304420e+31     6.216238746e+08     1.000000000e+09     5.420303741e+03     3.729743248e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1488     1.490962512e+31     6.218739580e+08     1.000000000e+09     5.413767130e+03     3.731243748e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1489     1.491620339e+31     6.221240413e+08     1.000000000e+09     5.407241026e+03     3.732744248e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1490     1.492277901e+31     6.223741247e+08     1.000000000e+09     5.400725406e+03     3.734244748e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1491     1.492935200e+31     6.226242081e+08     1.000000000e+09     5.394220250e+03     3.735745248e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1492     1.493592234e+31     6.228742914e+08     1.000000000e+09     5.387725537e+03     3.737245749e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1493     1.494249005e+31     6.231243748e+08     1.000000000e+09     5.381241247e+03     3.738746249e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1494     1.494905512e+31     6.233744582e+08     1.000000000e+09     5.374767358e+03     3.740246749e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1495     1.495561756e+31     6.236245415e+08     1.000000000e+09     5.368303849e+03     3.741747249e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1496     1.496217737e+31     6.238746249e+08     1.000000000e+09     5.361850699e+03     3.743247749e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1497     1.496873454e+31     6.241247082e+08     1.000000000e+09     5.355407889e+03     3.744748249e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1498     1.497528910e+31     6.243747916e+08     1.000000000e+09     5.348975396e+03     3.746248750e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1499     1.498184102e+31     6.246248750e+08     1.000000000e+09     5.342553201e+03     3.747749250e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1500     1.498839033e+31     6.248749583e+08     1.000000000e+09     5.336141283e+03     3.749249750e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1501     1.499493701e+31     6.251250417e+08     1.000000000e+09     5.329739621e+03     3.750750250e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1502     1.500148107e+31     6.253751250e+08     1.000000000e+09     5.323348196e+03     3.752250750e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1503     1.500802252e+31     6.256252084e+08     1.000000000e+09     5.316966985e+03     3.753751250e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1504     1.501456136e+31     6.258752918e+08     1.000000000e+09     5.310595969e+03     3.755251751e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1505     1.502109758e+31     6.261253751e+08     1.000000000e+09     5.304235129e+03     3.756752251e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1506     1.502763119e+31     6.263754585e+08     1.000000000e+09     5.297884442e+03     3.758252751e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1507     1.503416219e+31     6.266255418e+08     1.000000000e+09     5.291543889e+03     3.759753251e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1508     1.504069059e+31     6.268756252e+08     1.000000000e+09     5.285213451e+03     3.761253751e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1509     1.504721639e+31     6.271257086e+08     1.000000000e+09     5.278893106e+03     3.762754251e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1510     1.505373958e+31     6.273757919e+08     1.000000000e+09     5.272582834e+03     3.764254752e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1511     1.506026017e+31     6.276258753e+08     1.000000000e+09     5.266282617e+03     3.765755252e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1512     1.506677816e+31     6.278759587e+08     1.000000000e+09     5.259992432e+03     3.767255752e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1513     1.507329356e+31     6.281260420e+08     1.000000000e+09     5.253712262e+03     3.768756252e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1514     1.507980637e+31     6.283761254e+08     1.000000000e+09     5.247442085e+03     3.770256752e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1515     1.508631658e+31     6.286262087e+08     1.000000000e+09     5.241181881e+03     3.771757252e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1516     1.509282421e+31     6.288762921e+08     1.000000000e+09     5.234931632e+03     3.773257753e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1517     1.509932924e+31     6.291263755e+08     1.000000000e+09     5.228691317e+03     3.774758253e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1518     1.510583170e+31     6.293764588e+08     1.000000000e+09     5.222460916e+03     3.776258753e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1519     1.511233156e+31     6.296265422e+08     1.000000000e+09     5.216240410e+03     3.777759253e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1520     1.511882885e+31     6.298766255e+08     1.000000000e+09     5.210029779e+03     3.779259753e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1521     1.512532356e+31     6.301267089e+08     1.000000000e+09     5.203829004e+03     3.780760253e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1522     1.513181569e+31     6.303767923e+08     1.000000000e+09     5.197638064e+03     3.782260754e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1523     1.513830525e+31     6.306268756e+08     1.000000000e+09     5.191456942e+03     3.783761254e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1524     1.514479223e+31     6.308769590e+08     1.000000000e+09     5.185285616e+03     3.785261754e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1525     1.515127664e+31     6.311270423e+08     1.000000000e+09     5.179124068e+03     3.786762254e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1526     1.515775849e+31     6.313771257e+08     1.000000000e+09     5.172972278e+03     3.788262754e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1527     1.516423776e+31     6.316272091e+08     1.000000000e+09     5.166830227e+03     3.789763254e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1528     1.517071447e+31     6.318772924e+08     1.000000000e+09     5.160697896e+03     3.791263755e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1529     1.517718862e+31     6.321273758e+08     1.000000000e+09     5.154575265e+03     3.792764255e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1530     1.518366021e+31     6.323774592e+08     1.000000000e+09     5.148462316e+03     3.794264755e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1531     1.519012924e+31     6.326275425e+08     1.000000000e+09     5.142359029e+03     3.795765255e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1532     1.519659571e+31     6.328776259e+08     1.000000000e+09     5.136265385e+03     3.797265755e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1533     1.520305963e+31     6.331277092e+08     1.000000000e+09     5.130181365e+03     3.798766255e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1534     1.520952099e+31     6.333777926e+08     1.000000000e+09     5.124106950e+03     3.800266756e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1535     1.521597981e+31     6.336278760e+08     1.000000000e+09     5.118042121e+03     3.801767256e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1536     1.522243607e+31     6.338779593e+08     1.000000000e+09     5.111986859e+03     3.803267756e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1537     1.522888979e+31     6.341280427e+08     1.000000000e+09     5.105941146e+03     3.804768256e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1538     1.523534097e+31     6.343781260e+08     1.000000000e+09     5.099904963e+03     3.806268756e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1539     1.524178960e+31     6.346282094e+08     1.000000000e+09     5.093878290e+03     3.807769256e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1540     1.524823569e+31     6.348782928e+08     1.000000000e+09     5.087861109e+03     3.809269757e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1541     1.525467924e+31     6.351283761e+08     1.000000000e+09     5.081853402e+03     3.810770257e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1542     1.526112026e+31     6.353784595e+08     1.000000000e+09     5.075855149e+03     3.812270757e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1543     1.526755874e+31     6.356285428e+08     1.000000000e+09     5.069866333e+03     3.813771257e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1544     1.527399469e+31     6.358786262e+08     1.000000000e+09     5.063886934e+03     3.815271757e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1545     1.528042810e+31     6.361287096e+08     1.000000000e+09     5.057916934e+03     3.816772257e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1546     1.528685899e+31     6.363787929e+08     1.000000000e+09     5.051956315e+03     3.818272758e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1547     1.529328735e+31     6.366288763e+08     1.000000000e+09     5.046005059e+03     3.819773258e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1548     1.529971319e+31     6.368789597e+08     1.000000000e+09     5.040063146e+03     3.821273758e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1549     1.530613651e+31     6.371290430e+08     1.000000000e+09     5.034130558e+03     3.822774258e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1550     1.531255730e+31     6.373791264e+08     1.000000000e+09     5.028207278e+03     3.824274758e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1551     1.531897557e+31     6.376292097e+08     1.000000000e+09     5.022293287e+03     3.825775258e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1552     1.532539133e+31     6.378792931e+08     1.000000000e+09     5.016388566e+03     3.827275759e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1553     1.533180458e+31     6.381293765e+08     1.000000000e+09     5.010493098e+03     3.828776259e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1554     1.533821531e+31     6.383794598e+08     1.000000000e+09     5.004606865e+03     3.830276759e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1555     1.534462353e+31     6.386295432e+08     1.000000000e+09     4.998729848e+03     3.831777259e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1556     1.535102924e+31     6.388796265e+08     1.000000000e+09     4.992862030e+03     3.833277759e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1557     1.535743244e+31     6.391297099e+08     1.000000000e+09     4.987003392e+03     3.834778259e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1558     1.536383314e+31     6.393797933e+08     1.000000000e+09     4.981153916e+03     3.836278760e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1559     1.537023133e+31     6.396298766e+08     1.000000000e+09     4.975313585e+03     3.837779260e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1560     1.537662703e+31     6.398799600e+08     1.000000000e+09     4.969482381e+03     3.839279760e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1561     1.538302022e+31     6.401300433e+08     1.000000000e+09     4.963660286e+03     3.840780260e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1562     1.538941092e+31     6.403801267e+08     1.000000000e+09     4.957847281e+03     3.842280760e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1563     1.539579913e+31     6.406302101e+08     1.000000000e+09     4.952043350e+03     3.843781260e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1564     1.540218484e+31     6.408802934e+08     1.000000000e+09     4.946248475e+03     3.845281761e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1565     1.540856805e+31     6.411303768e+08     1.000000000e+09     4.940462638e+03     3.846782261e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1566     1.541494878e+31     6.413804602e+08     1.000000000e+09     4.934685821e+03     3.848282761e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1567     1.542132702e+31     6.416305435e+08     1.000000000e+09     4.928918007e+03     3.849783261e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1568     1.542770278e+31     6.418806269e+08     1.000000000e+09     4.923159178e+03     3.851283761e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1569     1.543407605e+31     6.421307102e+08     1.000000000e+09     4.917409317e+03     3.852784261e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1570     1.544044684e+31     6.423807936e+08     1.000000000e+09     4.911668407e+03     3.854284762e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1571     1.544681515e+31     6.426308770e+08     1.000000000e+09     4.905936429e+03     3.855785262e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1572     1.545318099e+31     6.428809603e+08     1.000000000e+09     4.900213367e+03     3.857285762e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
  1573     1.545954435e+31     6.431310437e+08     1.000000000e+09     4.894499203e+03     3.858786262e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
