#The fit is: heating rate = A * (0.5-arctan((t-t_0)/sigma)/pi)^alpha
#[1] tau [ms]
#[2] specific entropy [k_B/baryon]
#[3] electron fraction
#[4] A [erg/s/g day^alpha]
#[5] alpha
#[6] t_0 [s]
#[7] sigma [s]
#      1           2           3           4           5           6           7
  1.3594e+00  4.0616e+00  3.8000e-01  1.1372e+12  1.5058e+00 -2.2198e+00  1.3124e-01
  1.3594e+00  4.0616e+00  4.0000e-01  6.4555e+08  1.5975e+00 -7.5769e+00  1.0578e+01
  1.3594e+00  4.0616e+00  4.2000e-01  1.0296e+11  1.3220e+00 -3.3291e+01  5.0436e-01
  1.3594e+00  4.0616e+00  4.4000e-01  2.5949e+08  9.6005e-01  8.9130e+01  5.4583e+01
  1.3594e+00  4.0616e+00  4.6000e-01  2.1248e+07  9.0116e-01 -6.3297e+02  1.7561e+00
  1.3594e+00  4.0616e+00  4.8000e-01  5.1211e+10  6.0859e-01 -4.7919e+03  9.3557e-01
  1.3594e+00  4.9619e+00  2.0000e-02  1.3731e+12  1.3620e+00  8.9163e-01  9.8516e-02
  1.3594e+00  4.9619e+00  4.0000e-02  1.7912e+12  1.3724e+00  6.7357e-01  7.8952e-02
  1.3594e+00  4.9619e+00  6.0000e-02  1.8665e+12  1.3774e+00  5.8263e-01  7.7956e-02
  1.3594e+00  4.9619e+00  8.0000e-02  2.0573e+12  1.3740e+00  5.0936e-01  6.9071e-02
  1.3594e+00  4.9619e+00  1.0000e-01  2.2283e+12  1.3683e+00  4.6306e-01  6.4318e-02
  1.3594e+00  4.9619e+00  1.2000e-01  2.3097e+12  1.3629e+00  4.2672e-01  6.3888e-02
  1.3594e+00  4.9619e+00  1.4000e-01  2.5862e+12  1.3518e+00  3.8372e-01  5.9437e-02
  1.3594e+00  4.9619e+00  1.6000e-01  3.5676e+12  1.3260e+00  3.3167e-01  4.7238e-02
  1.3594e+00  4.9619e+00  1.8000e-01  5.4851e+12  1.2902e+00  2.7928e-01  3.5816e-02
  1.3594e+00  4.9619e+00  2.0000e-01  6.9022e+12  1.2628e+00  2.2790e-01  3.2119e-02
  1.3594e+00  4.9619e+00  2.2000e-01  6.5429e+12  1.2320e+00  1.8881e-01  3.6201e-02
  1.3594e+00  4.9619e+00  2.4000e-01  1.0385e+12  1.3099e+00  2.0928e-01  8.6726e-02
  1.3594e+00  4.9619e+00  2.6000e-01  7.0652e+11  1.3820e+00  1.2069e-01  1.1079e-01
  1.3594e+00  4.9619e+00  2.8000e-01  1.3603e+12  1.3386e+00  9.1622e-02  9.4622e-02
  1.3594e+00  4.9619e+00  3.0000e-01  1.8951e+12  1.2911e+00  9.6662e-02  9.7621e-02
  1.3594e+00  4.9619e+00  3.2000e-01  2.1243e+12  1.2849e+00  7.6259e-02  1.0147e-01
  1.3594e+00  4.9619e+00  3.4000e-01  1.7133e+12  1.2713e+00  8.6552e-02  1.3616e-01
  1.3594e+00  4.9619e+00  3.6000e-01  6.9727e+11  1.2299e+00  3.6844e-01  3.3089e-01
  1.3594e+00  4.9619e+00  3.8000e-01  1.3183e+12  1.5326e+00 -2.6201e+00  1.1890e-01
  1.3594e+00  4.9619e+00  4.0000e-01  1.0092e+11  1.6254e+00 -1.2133e+01  4.5344e-01
  1.3594e+00  4.9619e+00  4.2000e-01  8.0720e+10  1.3259e+00 -3.3529e+01  6.0110e-01
  1.3594e+00  4.9619e+00  4.4000e-01  2.9392e+08  9.4269e-01  9.0231e+01  5.0545e+01
  1.3594e+00  4.9619e+00  4.6000e-01  3.3734e+07  1.1110e+00 -5.4733e+02  1.1913e+00
  1.3594e+00  4.9619e+00  4.8000e-01  4.3919e+10  6.0647e-01 -4.1991e+03  1.2040e+00
  1.3594e+00  6.0619e+00  2.0000e-02  1.4608e+12  1.3682e+00  8.8608e-01  9.2133e-02
  1.3594e+00  6.0619e+00  4.0000e-02  1.7409e+12  1.3726e+00  6.6473e-01  7.9357e-02
  1.3594e+00  6.0619e+00  6.0000e-02  1.8071e+12  1.3756e+00  5.7831e-01  7.8663e-02
  1.3594e+00  6.0619e+00  8.0000e-02  1.8579e+12  1.3764e+00  5.1940e-01  7.5748e-02
  1.3594e+00  6.0619e+00  1.0000e-01  1.9308e+12  1.3726e+00  4.7949e-01  7.2410e-02
  1.3594e+00  6.0619e+00  1.2000e-01  2.0554e+12  1.3683e+00  4.3764e-01  7.0142e-02
  1.3594e+00  6.0619e+00  1.4000e-01  2.3532e+12  1.3597e+00  3.8526e-01  6.4588e-02
  1.3594e+00  6.0619e+00  1.6000e-01  2.9763e+12  1.3395e+00  3.3001e-01  5.4583e-02
  1.3594e+00  6.0619e+00  1.8000e-01  4.0813e+12  1.3045e+00  2.8012e-01  4.3752e-02
  1.3594e+00  6.0619e+00  2.0000e-01  5.1808e+12  1.2701e+00  2.3523e-01  3.8873e-02
  1.3594e+00  6.0619e+00  2.2000e-01  5.0482e+12  1.2331e+00  2.0554e-01  4.2879e-02
  1.3594e+00  6.0619e+00  2.4000e-01  1.0760e+12  1.2682e+00  2.7250e-01  9.0594e-02
  1.3594e+00  6.0619e+00  2.6000e-01  5.5953e+11  1.3902e+00  1.2908e-01  1.2284e-01
  1.3594e+00  6.0619e+00  2.8000e-01  1.2754e+12  1.3396e+00  9.2858e-02  9.8376e-02
  1.3594e+00  6.0619e+00  3.0000e-01  1.8664e+12  1.2952e+00  9.2841e-02  9.7557e-02
  1.3594e+00  6.0619e+00  3.2000e-01  2.0649e+12  1.2892e+00  7.4806e-02  1.0167e-01
