#The fit is: heating rate = A * t^(-alpha)
#[1] tau [ms]
#[2] specific entropy [k_B/baryon]
#[3] electron fraction
#[4] A [erg/s/g day^alpha]
#[5] alpha
#      1           2           3           4           5
  1.3594e+00  7.4057e+00  4.8000e-01  3.8112e+09  1.8412e+00
  1.3594e+00  9.0474e+00  2.0000e-02  1.7018e+10  1.2905e+00
  1.3594e+00  9.0474e+00  4.0000e-02  1.7217e+10  1.2855e+00
  1.3594e+00  9.0474e+00  6.0000e-02  1.7322e+10  1.2832e+00
  1.3594e+00  9.0474e+00  8.0000e-02  1.7158e+10  1.2783e+00
  1.3594e+00  9.0474e+00  1.0000e-01  1.6987e+10  1.2784e+00
  1.3594e+00  9.0474e+00  1.2000e-01  1.8001e+10  1.2806e+00
  1.3594e+00  9.0474e+00  1.4000e-01  1.8004e+10  1.2643e+00
  1.3594e+00  9.0474e+00  1.6000e-01  1.6537e+10  1.2416e+00
  1.3594e+00  9.0474e+00  1.8000e-01  1.6614e+10  1.2527e+00
  1.3594e+00  9.0474e+00  2.0000e-01  2.0240e+10  1.2924e+00
  1.3594e+00  9.0474e+00  2.2000e-01  2.6798e+10  1.3186e+00
  1.3594e+00  9.0474e+00  2.4000e-01  3.6395e+10  1.4360e+00
  1.3594e+00  9.0474e+00  2.6000e-01  1.7556e+10  1.0859e+00
  1.3594e+00  9.0474e+00  2.8000e-01  1.8107e+10  1.2628e+00
  1.3594e+00  9.0474e+00  3.0000e-01  1.9809e+10  1.4119e+00
  1.3594e+00  9.0474e+00  3.2000e-01  1.9117e+10  1.4952e+00
  1.3594e+00  9.0474e+00  3.4000e-01  1.8772e+10  1.6407e+00
  1.3594e+00  9.0474e+00  3.6000e-01  9.7911e+09  2.0273e+00
  1.3594e+00  9.0474e+00  3.8000e-01  3.5472e+09  1.8911e+00
  1.3594e+00  9.0474e+00  4.0000e-01  6.4936e+09  1.5234e+00
  1.3594e+00  9.0474e+00  4.2000e-01  1.8822e+10  1.3848e+00
  1.3594e+00  9.0474e+00  4.4000e-01  3.8153e+09  1.1889e+00
  1.3594e+00  9.0474e+00  4.6000e-01  4.4881e+07  9.8919e-01
  1.3594e+00  9.0474e+00  4.8000e-01  3.0727e+09  1.8312e+00
  1.3594e+00  1.1053e+01  2.0000e-02  1.3949e+10  1.2442e+00
  1.3594e+00  1.1053e+01  4.0000e-02  1.4251e+10  1.2538e+00
  1.3594e+00  1.1053e+01  6.0000e-02  1.5083e+10  1.2650e+00
  1.3594e+00  1.1053e+01  8.0000e-02  1.5443e+10  1.2684e+00
  1.3594e+00  1.1053e+01  1.0000e-01  1.5545e+10  1.2725e+00
  1.3594e+00  1.1053e+01  1.2000e-01  1.6946e+10  1.2780e+00
