Johnson-Cousins UBVRI transmission as a function of frequency
1801
     2.859250911e+14     -9.685913000e-05     -3.860045000e-05     -6.674942000e-05     -8.493506000e-05     4.593466568e-01
     2.860615057e+14     -7.928194000e-05     -2.323114000e-05     -1.759767000e-05     -6.360747000e-05     4.619510651e-01
     2.861980506e+14     -9.453735000e-05     -6.499601000e-05     -7.127516000e-05     -6.054848000e-05     4.645447922e-01
     2.863347259e+14     -6.710672000e-05     -3.580500000e-05     -8.329398000e-05     -4.736454000e-05     4.673274612e-01
     2.864715318e+14     -8.030931000e-05     -6.455489000e-05     -1.244761000e-05     -5.820927000e-05     4.700320053e-01
     2.866084685e+14     -8.608229000e-05     -4.054394000e-05     -4.287764000e-05     -3.006325000e-05     4.727431870e-01
     2.867455361e+14     -9.603056000e-05     -6.490240000e-05     -7.744524000e-05     -4.633522000e-05     4.752220154e-01
     2.868827349e+14     -6.455403000e-05     -4.062439000e-05     -1.792071000e-05     -1.053238600e-04     4.776657867e-01
     2.870200651e+14     -8.529294000e-05     -7.292279000e-05     -4.744861000e-05     -7.650189000e-05     4.802914047e-01
     2.871575268e+14     -5.178758000e-05     -7.885392000e-05     -4.088625000e-05     -5.019823000e-05     4.829561996e-01
     2.872951203e+14     -7.417906000e-05     -1.067261000e-05     -4.306286000e-05     -4.726181000e-05     4.855952072e-01
     2.874328456e+14     -7.769675000e-05     -4.408297000e-05     -7.853826000e-05     -4.063987000e-05     4.883664322e-01
     2.875707031e+14     -5.625899000e-05     -8.981277000e-05     -3.969369000e-05     -3.952818000e-05     4.909632492e-01
     2.877086929e+14     -6.632082000e-05     -2.418239000e-05     -5.553947000e-05     -4.502008000e-05     4.933385086e-01
     2.878468152e+14     -1.128475700e-04     -4.835835000e-05     -6.278452000e-05     -4.624577000e-05     4.957694244e-01
     2.879850701e+14     -7.976133000e-05     -6.892246000e-05     -5.211674000e-05     -9.443816000e-05     4.984508133e-01
     2.881234580e+14     -4.611582000e-05     -8.997830000e-05     -2.172913000e-05     -3.763195000e-05     5.012106323e-01
     2.882619788e+14     -8.558860000e-05     -6.650662000e-05     -6.923135000e-05     -3.538067000e-05     5.037828064e-01
     2.884006330e+14     -7.486682000e-05     -3.103326000e-05     -7.314998000e-05     -6.237149000e-05     5.063679123e-01
     2.885394206e+14     -5.180689000e-05     -4.229208000e-05     -4.441832000e-05     -7.366330000e-05     5.087351227e-01
     2.886783418e+14     -7.379401000e-05     -5.234414000e-05     -7.438794000e-05     -6.555435000e-05     5.111883163e-01
     2.888173969e+14     -9.565240000e-05     -4.858633000e-05     -3.718109000e-05     -3.592895000e-05     5.137440491e-01
     2.889565860e+14     -6.836614000e-05     -7.118875000e-05     -2.669770000e-05     -5.218657000e-05     5.164646530e-01
     2.890959094e+14     -7.048802000e-05     -3.279003000e-05     -5.735410000e-05     -6.805185000e-05     5.190348053e-01
